Tweet ID,Text,Final Decision,date,username,date_source,date_match_status,matched_dates
yx0pqtnf6,"Shaykh al-Allamah Abd al-Azz l Ash-Shaykh     said:

Shaykh Abd al-Azz al-Rji is one of our virtuous brothers, one of the scholars, and one of the God-fearing people (al-atqiy) who is known for worship and the recitation of the Qurn. He is recognized for his knowledge, purity of tongue, and chastity of speech. He is among the students of Shaykh Abd al-Azz bin Bz (may Allah have mercy upon him), had a strong connection to him, and was influenced by the Shaykhs character.

The person is well-known to everyone for the ilm nfi (beneficial knowledge) and steadfastness he possesses, his memorization of the Book of Allah, his constant recitation of the Qurn, his night prayers (qiym al-layl), his fasting of voluntary days, and the knowledge he has disseminated. May Allah grant him success and grant him a goodly enjoyment; he is among the best of the Muslim scholars. We ask Allah for thabt (steadfastness) for us, for you, and for him.

[From an audio clip]",Salafi taklidi,23/03/2026 12:14,mk_muwahid,twitter_data_full_ALL3.csv,matched,23/03/2026 12:14
aipi3ggnj,"Fasting 6 Days of Shawwal

Imam ibn Baz, Imam al-Fawzan",Salafi taklidi,22/03/2026 23:12,mk_muwahid,twitter_data_full_ALL3.csv,matched,22/03/2026 23:12
nugz3somn,"Doubt: Shaykh Muqbil ibn Haadi, was a takfiri or made Takfir on Saudi

Responded by his student, Shaykh AbdulHameed az-Zukuri  :

Yahya Silmi As-Saylani (the Sri Lankan) says:
Sheikh Muqbils initial opinion, which caused a great uproar, was: The Kingdom of Saudi Arabia is a kafir country. He was firmly set on this statement, announcing it in Friday sermons. Then, when he went to Saudi Arabia before his death, he sat with its scholars, and they convinced him that it is a Salafi country, so he retracted and acknowledged that it is a pure Muslim country. [From the tape: Explanation of My Advice to Ahlus-Sunnah].

Sheikh Abdulhamid Az-Zukari responds:
So on Friday, the twenty-fifth of Rajab, in the year 1433 AH, we respond to this false statement, falsely and aggressively attributed to our sheikh, our father, and our teacher, Imam Muqbil ibn Hadi Al-Wadii, may Allah Almighty have mercy on himthe one whom Allah, may He be glorified and exalted, blessed and favoured by making him a reviver of this religion alongside other revivers, such as Sheikh Al-Albani, may Allah have mercy on him, Sheikh Ibn Baz, may Allah have mercy on him, and Sheikh Al-Uthaymin, may Allah have mercy on him. We have spoken about his way, his methodology, his biography, and some of what he adhered to in our book Al-Bayan Al-Hasan fi Tarjamat Al-Imam Al-Wadii wa Ma Ahyahu min As-Sunan. And we have responded to those who claim that Sheikh Muqbil, may Allah Almighty have mercy on him, was a takfiri at any time or period in the book Awn Al-Bari li Bayan Hizbiyyati Ibnay Mari wa Man Jara Majrahum wa Radd Takharusat Abdullah Al-Bukhari. In that book, we explained the gist: that Sheikh Muqbil, may Allah Almighty have mercy on him, was never a Haruri or a Khariji; rather, he was a Sunni Salafi ever since Allah, may He be glorified and exalted, blessed him with the knowledge of the creed of the Salaf, Ahlus-Sunnah wal-Jamaah. Thus, he became a caller to it and a reviver of it. 

Among the evidence that shows the falsehood of Yahya Silmis statementthat Sheikh Muqbil, may Allah Almighty have mercy on him, said about the Kingdom of Saudi Arabia that it is a kafir countryare the following matters:

First: Sheikh Muqbil, may Allah Almighty have mercy on him, refuted Osama ibn Laden, refuted Abu Muhammad Al-Maqdisi, refuted Al-Masari, and spoke against Salman, Safar, and those similar to them who hold takfiri statements and deviant methodologies.

Second: We are certain and convinced that our sheikh, may Allah have mercy on him, never said this statement at any time because it contradicts reality, and Sheikh Muqbil was among the people most aware of the condition of the Kingdom of Saudi Arabiamay Allah grant it success and protect it with Tawhid.

Third: Sheikh Muqbil, may Allah have mercy on him, did not apply this description to countries that are less upright and less devoted to spreading good, let alone countries containing graves and shrines worshipped besides Allah, despite his belief that those who engage in grave-worship, those who call upon another god alongside Allah, those who slaughter for other than Allah, and those who make vows for other than Allah are disbelievers.

Fourth: Such an absolute statement is questionable. Even if we were to suppose that in that country there are acts of disbelief, or in Yemen there are acts of disbelief, or in Sudan there are acts of disbelief, or in Iraq there are acts of disbelief, this kind of absolute statementcalling any of the Muslim countries a kafir country outrightis questionable. This claim is contradicted by Sheikh Muqbils tapes, contradicted by the actual stance of Sheikh Muqbil, and contradicted by the students of Sheikh Muqbil.

Fifth: If Sheikh Muqbil had ever uttered this statement or something similar, the scholars would have condemned him for it.",Salafi taklidi,26/03/2026 18:51,mk_muwahid,twitter_data_full_ALL3.csv,matched,26/03/2026 18:51
s9opdj4jp,"Either Yahya Silmi received this statement from idle, malicious opponents of the call of Imam Muqbil ibn Hadi Al-Wadii, which has filled the plains and mountains, or he heard something similar to what Abdullah Al-Bukhari statedthat Sheikh Muqbil repented from the methodology of khuruj in the sense of his words two months before his deathand due to his poor command of Arabic and ignorance, he assumed they were accusing Sheikh Muqbil of saying that Saudi Arabia is a kafir country. It is sufficient to show a persons misguidance that he be a liar in what he transmits or inarticulate in his speech, for the inarticulate cannot express what is in his heart nor clarify what he intends, thus falling into something worse than what he wishes to deny. His situation is like what some of the Salaf said about Umar ibn Ubayd: Your shortcoming came from your poor Arabic, when he said, It is incumbent upon Allah, may He be glorified and exalted, to fulfill the threat. So I advise Yahya Silmi to fear Allah, may He be glorified and exalted, and I advise him to be humble and to seek knowledge.

The second matter: His statement, He sat with its scholars and they convinced himwhat did they convince him of? The fact is that it was conveyed to him, may Allah have mercy on him, that there was some injustice in Saudi Arabia and such things, so he would condemn that specific injustice that was reported to him; otherwise, he remained upon the Salafi creed. Evidence for this is that Sheikh Ibn Baz, Sheikh Ibn Uthaymin, Sheikh Rabee, Sheikh An-Najmi, and Sheikh Al-Albaninone of them, not in a single letter, accused Sheikh Muqbil of holding the opinion of the Khawarij or the takfiris, despite their knowledge of what he said or uttered, whether in what he wrote in Gharat Al-Ashirat or what he wrote in Al-Makhraj min Al-Fitnah or what he stated in other books. Then he retracted, may Allah have mercy on him, before his death; he retracted from all statements he had made about Saudi Arabia in that tape entitled My Observations in the Kingdom of Saudi Arabia when he saw and heard the good in the country, as he explained the reason for his retraction.

The point of this introduction is: I declare this transmission and this statement from Yahya Silmi to be false. Sheikh Muqbil did not declare the Saudi government to be disbelievers nor did he say it is a kafir country. Scholars condemned Sayyid Qutb when he called it the Jahiliyyah of the twentieth century, and then Yahya Silmi comes and attributes such a statement to an imam of the Salafi call and a reviver of the Prophetic Sunnah, claiming that he used to say Saudi Arabia is a disbelieving country. So check your sources, O you who fabricates! 
{ } 
Cursed be the liars! 
Review the Arabic language and master it. If something is unclear to you, be humble and ask until you understand. But to become a fabricator who falsely attributes statementsand to whom?! To an imam known for the soundness of his creed and methodology! We did not accept from Abdullah Al-Bukhari nor from anyone else who claims that Sheikh Muqbil repented from khuruj. We say that Sheikh Muqbil never held the view of khuruj, nor do we accept that, neither at the beginning of his pursuit of knowledge nor at the end. Sheikh Muqbil was a Sunni Salafi from the time Allah, may He be glorified and exalted, enlightened him with the Book and the Sunnah. He denied this about himself, truthfully in what he said and conveyed, that he was never with Juhayman at any time, nor was he a supporter of him; rather, he condemned him, and so on. I refer to what I wrote in my book Awn Al-Bari fi Bayan Hizbiyyati Ibnay Mari wa Man Jara Majrahum wa Radd Takharusat Abdullah Al-Bukhari, and added to it is the refutation of the fabrications of Yahya Silmi Al-Saylani.

Source:",Salafi taklidi,26/03/2026 18:52,mk_muwahid,twitter_data_full_ALL3.csv,matched,26/03/2026 18:52
noxz2uftr,"Was Ramadan a prison for you?

Mufti Salih al-Fawzan",Salafi taklidi,21/03/2026 04:59,mk_muwahid,twitter_data_full_ALL3.csv,matched,21/03/2026 04:59
jhxv5v6i0,"Shaykh ammd Al-Anr (may Allh have mercy on him) said:

When I arrived at a place near Makkah, I met some Bedouins and asked their leader: What are the pillars of Islam?

He replied, Ash-Shfi, Ab anfah, Mlik  and I forgot the fourth one!

So I said to those around him, Remind him  mention the fourth.

They said, We have forgotten.

I then said to them, Amad (ibn anbal).

They all exclaimed together, Yes, thats the one!

He added:

This happened when we went out for dawah in the year 1375 AH.

[Collected in his biography]

Source:",Salafi taklidi,20/03/2026 14:38,mk_muwahid,twitter_data_full_ALL3.csv,matched,20/03/2026 14:38
t294arnyr,"Shaykh Slih as-Sind (may Allah preserve him) said:

""The Witr prayer tonight - on the night of 'id - is the first test after Ramadn""",Salafi taklidi,19/03/2026 12:45,mk_muwahid,twitter_data_full_ALL3.csv,matched,19/03/2026 12:45
eyi30v28q,"Those who want Ramadan to end so they can

Shaykh Salih al-Fawzan",Salafi taklidi,19/03/2026 12:38,mk_muwahid,twitter_data_full_ALL3.csv,matched,19/03/2026 12:38
xbl8b9z49,"""""A Concise Summary on the Concurrence of Jumuah and Eid 

Sheikh Saleem Al-Hilli afidhahullh states:

All praise is due to Allh, Lord of the Worlds, and peace and blessings be upon the Master of the Messengers, Muammad, and upon his family, companions, and those who follow them with excellence until the Day of Judgment.

My dear brothers and sisters...There has been much discussion regarding this matter (i.e. Concurrence of Jumuah and Eid). Some have asked: Does one prayer suffice for the other, or is it obligatory for a Muslim to perform both the Eid and Jumuah prayers?

Many who have spoken on this issue have done so without the requisite qualification to understand the evidences transmitted from the Messenger of Allh . This is because they approach the matter based on a flawed methodology: they first adopt a belief, then seek out supporting evidence. This is a mistake! The correct methodology is to derive beliefs from evidence, not to impose ones beliefs or schools of thought upon the evidence.

Therefore, I shall briefly present the adths and reports attributed to the Messenger of Allh  and the noble Companionsmay Allh be pleased with themthen explain the positions of the recognised schools of Fiqh on this issue, relying upon Allh Almighty.

So I say, with Allhs guidance, that there are both prophetic traditions (marf) and reports from the companion (mawqf) on this matter.

The first is the adth of Zayd ibn Arqam (may Allh be pleased with him), in which Muwiyah ibn Ab Sufyn (may Allh be pleased with him) asked him: Did you witness the Messenger of Allh  having two Eids occur on the same day? He replied, Yes. He asked, What did he do? Zayd said, He performed the Eid prayer, then granted a concession regarding the Jumuah prayer, saying: Whoever wishes to pray, let him pray. This adth was narrated by Amad, Ab Dwd, An-Nas, Ibn Mjah, Ad-Drim, and Al-Hkim, and it is authentic.

The second adth is from Ab Hurayrah (may Allh be pleased with him), in which the Messenger of Allh  said: Two Eids have coincided on this day of yours. Whoever wishes, it will suffice him in place of Jumuah. But we will indeed perform the Jumuah. This adth was also narrated by Ab Dwd and Ibn Mjah, and it is authentic.

The third adth is from Ibn Umar (may Allh be pleased with him), who said: Two Eids coincided during the time of the Messenger of Allh . He led the people in prayer, then said: Whoever wishes to attend the Jumuah may do so, and whoever wishes to refrain may do so. This adth was narrated by Ibn Mjah. A-abarn also transmitted it with the wording: Two Eids coincided during the time of the Messenger of Allh  on the day of Eid Al-Fir and Friday. The Messenger of Allh  led them in the Eid prayer, then turned to face them and said: O people, you have achieved good and reward. Indeed, we are holding the Jumuah. Whoever wishes to join us may do so, and whoever wishes to return to his family may do so. This narration is also authentic.

The fourth adth is from Ibn Abbs (may Allh be pleased with them both), in which the Messenger of Allh  said: Two Eids have coincided on this day of yours. Whoever wishes, it will suffice him in place of Jumuah. But we are gathering, in-sh-Allh. This adth is also authentic and narrated by Ibn Mjah.

From the reports of the Companions: A ibn Ab Rab said: Ibn Az-Zubayr led us in the Eid prayer on a Friday early in the day. Then we proceeded to attend Jumuah, but he did not come out to us, so we prayed individually. Ibn Abbs was in A-if, and when he returned and we mentioned this to him, he said: He acted in accordance with the Sunnah. This was reported by Ab Dwd, and by Ibn Khuzaymah with a different wording and with an addition: Ibn Az-Zubayr said: I saw Umar ibn Al-Khab, when two Eids coincided, do the same.""
""
--------------

I would like to mention the post below by Shaykh Salim al-Hilali   is amazing as he mentions many evidences and keeps it concise. But people are lazy they would rather make jokes on social media about Jumuah and Eid being the same day rather than reading.

Here is also Sh Sulayman ar-Ruhayli   speaking about it",Salafi taklidi,19/03/2026 05:47,mk_muwahid,twitter_data_full_ALL3.csv,matched,19/03/2026 05:47
rzko4tryz,"Why do you expose your good deeds?

Sh. Salih as-Sindi",Salafi taklidi,17/03/2026 18:40,mk_muwahid,twitter_data_full_ALL3.csv,matched,17/03/2026 18:40
oeo8px407,"Advice for the Tullab al-ilm

Sh. Salih as-Sindi",Salafi taklidi,15/03/2026 01:33,mk_muwahid,twitter_data_full_ALL3.csv,matched,15/03/2026 01:33
4tboqb20g,"The Trials Faced by Imam Ahmad   

Shaykh Aziz Farhan",Salafi taklidi,14/03/2026 16:21,mk_muwahid,twitter_data_full_ALL3.csv,matched,14/03/2026 16:21
77bzd0ggo,"25 Days gone, but theres still chance!

Sh. Sulayman ar-Ruhayli",Salafi taklidi,13/03/2026 16:51,mk_muwahid,twitter_data_full_ALL3.csv,matched,13/03/2026 16:51
bagkg93zo,"4. Shaking hands with non-Mahram (unrelated) women: This is an affliction that has become widespread, and no one has escaped it except those whom Allah has shown mercy. It is prohibited due to what was narrated by Abdullah bin Al-Shikhkhir who said: I heard Ma'qil bin Yasar say: The Messenger of Allah, peace and blessings be upon him, said: (For one of you to be stabbed in the head with an iron needle is better for him than to touch a woman who is not permissible for him.)  Narrated by Al-Tabarani in Al-Mu'jam Al-Kabeer (486).
Sheikh Al-Albani, may Allah have mercy on him, said:
> (And in the hadith, there is a severe threat for the one who touches a woman who is not permissible for him; thus, it contains evidence for the prohibition of shaking hands with women, because that is undoubtedly included in touching.)  As-Silsilah As-Saheehah (1/448).
> 
> (So this hadith indicates explicitly the prohibition of touching a non-Mahram woman, and from this is: shaking hands; as the Lawgiver has attached a severe threat to touching a woman who is not permissible for him, which is: being stabbed with an iron needle. Attaching a severe threat to an action indicates its prohibition.)  Al-Musarahah fi Ahkam Al-Musafahah (p.62).
> 
5. Free mixing of men and women: This often occurs in parks and recreational areas, and there is much evidence regarding the prohibition of the free mixing of men and women, so the Muslim must be wary of that. From Abu Usaid Malik bin Rabi'ah, may Allah be pleased with him, that he heard the Messenger of Allah, peace and blessings be upon him, saywhile he was coming out of the mosque, and men and women had mixed in the street: (Draw back, for you must not walk in the middle of the street; keep to the sides of the street. So women used to cling to the wall so much that their garments would catch on the wall due to their clinging to it.)  Narrated by Abu Dawud (5272).
Sheikh Muhammad bin Ibrahim, the former Grand Mufti of the Saudi Lands, said:
> (And the point of evidence is: that if the Messenger of Allahpeace and blessings be upon him and his familyprevented mixing in the street because it leads to temptation, then how can it be said that mixing is permissible elsewhere?!)  Majmoo Fatawa wa Rasa'il (10/42).
> 
Ali bin Abi Talib, may Allah be pleased with him, said: (Do you not feel ashamed or have jealousy? For it has reached me that your women go out into the markets, crowding the 'Ulooj (1).)  Narrated by Ahmad (1118).
(1) Al-'Ulooj: Plural of 'Ilj, which refers to a disbelieving man of non-Arab descent.
Sheikh Al-Islam Ibn Taymiyyah, may Allah have mercy on him, said:
> (And it was from the Sunnah of the Prophetpeace and blessings be upon him and his familyand the Sunnah of his successors to separate men and women... because the mixing of one group with the other is a cause for temptation; for when men mix with women, it is like mixing fire and wood.)  Al-Istiqamah (1/360).
> 
6. Women leaving their homes perfumed and scented: This action is not permissible; rather, it has come in the hadith that whoever does this is a fornicator. From Abu Musa Al-Ash'ari who said: The Messenger of Allah - peace and blessings be upon him - said: (Any woman who puts on perfume and passes by a people so they can smell her fragrance, is a fornicator.)  Narrated by An-Nasa'i (9361), and Ibn Khuzaymah (1681), and Al-Albani said: Its chain of narration is Hasan (good).
Sheikh Al-Albani, may Allah have mercy on him, said:
> (Al-Haytami mentioned in 'Az-Zawajir' 2/37 that a woman leaving her home perfumed and adorned is among the major sins, even if her husband permitted her.)  Jilbab Al-Mar'ah Al-Muslimah (p.139).
>",Salafi taklidi,20/03/2026 05:13,mk_muwahid,twitter_data_full_ALL3.csv,matched,20/03/2026 05:13
