Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
32ye24eme,"Sufyn b. Uyaynah   said:

 If Allah   did not conceal (our shortcomings), we would not sit with one another.",Irrelevant,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,Irrelevant,,,
6ke3cld8v,"""Abdullh bin Amr:

The Prophet  once spoke about prayer and said: 

Whoever guards it will have light, proof, and salvation on the Day of Resurrection. But whoever does not guard it will have neither light, nor proof, nor salvation, and on the Day of Resurrection he will be with Qrn, Firawn (Pharaoh), Hmn, and Ubayy ibn Khalaf.

{Musnad Ahmad}""",Irrelevant,אילון כהן;זיו חסון,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,,,,,
m040r8ju5,"""""Imam Ahmad was not from the salaf.

So Darimi, Abdullah Ibn Ahmad Ibn Hanbal, Harb Ibn Ismail al-Kermani, Abu Hatim, etc were not either.""
""
--------------

This jhil only seeks to undermine the creedal works of these great Imms, but maybe if he tried reading them hed realise that theyre filled with narrations from Imms who were undoubtedly from the Salaf refuting his Jahm beliefs.",Salafi taklidi,אריאל כהן;ענה-יה אך,,,,,,,,,,,Salafi taklidi,,,,,,,,,,Salafi taklidi,,,,,
p6feoxqo4,"""Thbit al-Bunn said:  

A man from the Companions of Muhammad() narrated to me near this pillar:

Whoever says

  

Glory be to Allh and praise be to Him

   

I seek forgiveness from Allh and repent to Him

        ,       ,               .


Musannaf Ibn Ab Shaybah 35028""",Irrelevant,הודיה עופרי;אילון כהן,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,,,,,
zdyvmpiiv,"""""Now available: Forsaking Faith: On Apostasy and the Cautionary Story of Abd Allah Al-Qasimi. 

Book overview 

Before you is a brief but urgent treatise on the evil of apostasy. It defines the term, recounts examples of those who left the faith, examines its roots, and offers guidance on protecting the heart from it. Also included is the cautionary story of Abd Allah al-Qasimi, once called the Ibn Taymiyyah of his time, who later abandoned the religion. The book also presents a number of scholarly rulings on the matter. May Allah keep us firm upon Islam.""
""
--------------

Most will think they dont need to read a book on apostasy because its not relevant to them, but the story of al-Qsim is full of warnings, esp. for students of knowledge. 

A man likened to Shaykh ul-Islm who ended up being known as the father of Arab atheism.",Irrelevant,זיו חסון;בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,
u73w7u4d3,"It was reported with a weak chain that the Prophet  said:

""   ""

The majority of the people of Jannah are the simple-minded. 

(Note: Imm at-Tahw mentions that he narrated this to Ahmad ibn Ab Imrn and he said: Its meaning is sound.)",Irrelevant,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,
o2xzbl7kt,"""Allh said: Even if your sins reached up to the clouds in the sky, I would forgive you.

 [Sunan al-Tirmdhi ]""",Irrelevant,אילון כהן;זיו חסון,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,,,,,
kl05kxf61,"""This is the same Jaahil uncle that goes on about unjust Takfir, Takfiris &amp; Khawaarij. He seems to have a very strange obsession with Ahmad Musa Jibreel (someone who actually has knowledge), who as far as I know has never even given him the time of day lol.",Salafi jihadi,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות; ד. תמיכה בתכפיר קולקטיבי,,
jtenvn1m8,Daniel Haqiqatjou's article on Shiaism before becoming shia,Irrelevant,זיו חסון;בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,
3tge0degu,"""This is a nasheed of Chechen Mujahideen fighting against the Russians in Chechnya in 2001

May Allah destroy the Russian State and free the millions of Muslims from under their occupation.",Salafi jihadi,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,Salafi jihadi,ג. קריאה לג׳האד התקפי (לא הגנתי),,,,
k69sdyfk1,"""Did Imam Muhammad Ibn Abd al-Wahhb   Excuse Ignorance in Major Shirk?",Salafi taklidi,אילון כהן;זיו חסון,,,,,,,,,Salafi taklidi,,,,,,,,,,Salafi taklidi,,,,,,,
agkhrf8u1,"""Shaykh Ahmad never lowers himself to entertain the noise of those who slander and belittle him, for he knows that truth is not measured by the tongues of people, nor is it shaken by the accusations of the ignorant. He remains firm, dignified, and focused upon the path of truth, unpolluted by baseless slander. But his silence is not weakness, and his restraint is not an admission to any defeat. 

Rather, it is upon usthose who recognize his sincerity and his service to the truthto rise and defend his honor. When lies are spread and distortions are weaponized, remaining silent becomes a betrayal to the Shaykh, more-so to a brother in Deen. 

We shouldnt  abandon him to the arrows of slander. Stand up and defend himseeking not his praise, but the pleasure of Allah in upholding truth and repelling falsehood.""",Salafi jihadi,אריאל כהן;ענה-יה אך,,,,,,,,,,,Irrelevant,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,
asbablrm7,"""O AbdurRashid, where's the Law of Allah!

[The moment the Muqri' of Somalia, Sh. Ali Sufi, confronted the Somali president after he failed to deliver on his promise]",Irrelevant,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,,,,,Irrelevant,,,
7sqlxcxr3,"""The worst of what the Murji'ah have done

- Shaykh Muhammad Saalih al-Munajjid",Salafi taklidi,הילי חכמי;אריאל כהן,,,,,,,,,,,Salafi taklidi,,,,,,Salafi taklidi,,,,,,,,,
bikh5wu2w,"When the Ulama mention a scholars full name, they mention the father, grandfather &amp; so on. An example below from Imam adh-Dhahabis Siyar. Also, even though ibn Qudaamahs fathers name was Abdullah, he was still known as ibn Qudaamah after his great great grandfather,",Irrelevant,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,
03kxg0cuc,"""Hezbollah Riedwaan killed Abraham Zarvib",Irrelevant,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,
e6jo4uvar,"""Truth is waswasah piercing accurate. He is a scholar of Haqq. A caller of the true salafi manhaj. 

Not the fake self-contradicting ""salafis"" whose ""scholars"" frequent the palaces, the tails of the tawaghit of today who have replaced the law of Al-akam on lands of muslimn.",Salafi jihadi,אילון כהן;זיו חסון,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים; א. האשמה בכפירה של שליטי ערב,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים; א. האשמה בכפירה של שליטי ערב,,,,,,
qzp9122ii,"""Spubs Shaykh Nizar bin Hashim al-Abbas has a whole audio about current affairs including A warning against the Emirati state.

Why isnt Nizar an Ikhwani Qutbi Khariji Sururi Takfiri for this? He was making Du'a for the Emirates back in 2016, what changed?",Salafi jihadi,אריאל כהן;ענה-יה אך,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,Skip,שוב שימוש של קללה תקלידית אבל לא ברור אם הכותב נוטע לצד הג'יהדי יותר,,,,
qo3e7xdvd,"""A man with Tawq 

Imm Shuray   said about his wife Zainab:

""I have seen men beating their women. May my right hand be paralyzed if I beat Zainab. Zainab is like a sun and other women are like stars, when the sun rises, other stars do not shine.""""",Irrelevant,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,
48ym4iltx,"""May Allah set His enemies against one another and allow them to destroy one another. And may He cause their plotting to be the means of their defeat and destruction.

Sheikh Younus Kathrada  """,Irrelevant,הילי חכמי;אריאל כהן,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,Irrelevant,,,,,,,,,
gkkfexlt2,Its 3pm and Mohamed Salah hasnt posted a picture with his family in front of a Christmas tree on any social media platform,Irrelevant,זיו חסון;בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,
7ka9fgqcz,"""The most vehement opponents to Asim Munirs oppressive dictatorship and violence towards Afghanistan is coming from Pakistanis themselves. I see Punjabi names, Muhajir names, Pashtun names, and Baloch names  alongside names I cant pinpoint the origin yet theyre sitting in Pakistan speaking against the tyranny of their leaders. 

May Allah reward them for speaking the truth, and bless them for their care for the Muslims 

Its refreshing to see all these wonderful people in the midst of the bots & supporters of the taghut Asim Munir""",Irrelevant,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,Irrelevant,,,,,
155vmicah,"""""None of those things are worse than suicide bombing, banning female education, bacha bazi 

All things the so called ""Islamic Emirate"" thrive in 

Want to know the aqeeda of many Afghans? Not a single Muslim nation has full diplomatic relations with them""
""
--------------

Shirk and Kufr are worse than anything.",Salafi jihadi,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Salafi jihadi,ד. תמיכה בתכפיר קולקטיבי,,,,,Salafi jihadi,ז. תמיכה בארגוני טרור,,
kq5zxwz5g,"""Crazy Egyptian Madkhali Ahmad bin Amarah says that the money given to Trump &amp; other Kuffar by the Muslim countries comes under the legitimate Zakat category Bringing the hearts together to repel their evil &amp; the evil of Iran.""",Salafi jihadi,אילון כהן;זיו חסון,,,,,,,,,Salafi jihadi,ד. תמיכה בתכפיר קולקטיבי; ביקורת על סלאפים תקלידיים,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,
8jw6hfkzt,"""While referring to the poetry of Abu Hayyan in praise of Shaykh al-Islam Ibn Taymiyyah, Imam Ibn Rajab al-Hanbali mentioned:

It is said that Abu Hayyan did not compose any verses better than these, nor superior to them.",Salafi taklidi,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,,Salafi taklidi,,,
k8kj2s3m3,"""Lengthy beaming praise from the late Grand Mufti Abdul Aziz Aal Shaykh for Shaykh Abdullah ibn Jibreen.

You would not find anyone better than him.",Salafi taklidi,הודיה עופרי;אילון כהן,,,,,,,,,Salafi taklidi,,,,,,Salafi taklidi,,,,,,,,,,,
3y0bcgmh1,"""Rasln is a Khrij according to your own standards Lol. 

Theres clips of him saying an Ashar Sufi is to be honoured because the ruler honours him, and also of him criticising rulers of Qatar and the likes which you believe is Khurj.""",Irrelevant,הילי חכמי;אריאל כהן,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,Irrelevant,,,,,,,,,
vt7xdfx1o,"""""                ' (),     !  

Ibn as-Salh states in his Muqaddimah:

""Abu Htim ibn Hibbn al-Busti (d.
 354 H), one of the scholars and authors among the leading authorities of Hadith, said:

It is not permissible to rely upon (the narration of) a person who calls to bid'ah as evidence according to all of our Scholars, without exception. I do not know of any disagreement among them on this matter.""'
__________

If this is as it relates to the narration of a single hadith; then what about taking ones entire religion from the callers to innovation by studying under them, and the many ayt and ahdith that one would be taking from them in that regard!""
""
--------------

Its all so tiresome from the saved sect",Irrelevant,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,
303ehj1mm,"""The term Madkhalism isnt an attack on imam Sh Madkhali 

The term Jami isnt an attacks on Sh Jami

Get used to it guys.""",Salafi taklidi,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,Salafi taklidi,,,
7rz9gxcou,"""This Jahmite is one of the most disgusting people that exists. 

The salaf didnt like people with huge disgusting unkept beards/ in that context they would say the longer your beard the less intelligence

Forget his support for the Kuffar/ and best friend whos an enemy of Islam",Salafi jihadi,אילון כהן;זיו חסון,,,,,,,,,Salafi jihadi,ד. תמיכה בתכפיר קולקטיבי,,,,,,,,,Salafi jihadi,ח. אחר,,,,,,
exaj16148,"""Lengthy beaming praise from the late Grand Mufti Abdul Aziz Aal Shaykh for Shaykh Abdullah ibn Jibreen.

You would not find anyone better than him.",Irrelevant,אריאל כהן;ענה-יה אך,,,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,,,
e0egc5vua,"""""When Shaykh Ahmad An-Najmi wrote his notable book    in refutation against the deviant partisanship groups, Shaykh Ibn Jibreen tried to defend Hasan al-Banna, the founder of al-Ikhwan, and sent this letter to him urging him to not publish the book. 
""
--------------

May Allah bless and have mercy on the noble shaykh the Allamah Ibn Jibrin",Salafi taklidi,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,,Irrelevant,,,
slddffo0a,""""" NEW: A Warning Against Ab Iyd Amjad Rafq of Salaf Publications

Read full document here: 
""
--------------

Im team Abu Iyad",Salafi taklidi,הודיה עופרי;אילון כהן,,,,,,,,,Salafi taklidi,,,,,,Salafi taklidi,,,,,,,,,,,
1h3vdncsp,It says in Fataawa al-Lajnah al-Daaimah (12/149): It is not permissible for a man to teach girls directly because of the serious dangers and grave consequences involved in that.,Irrelevant,זיו חסון;בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,
2n1xm7v4a,"""Shaykh Ibn Baz said regarding this hadith: 

If a Muslim were to spend millions in order to know this hadith, that would not be too much.",Salafi taklidi,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,Salafi taklidi,,,,,,Irrelevant,,,,,
uhjdk93uo,"Sufyn al-Thawr said:

    

The people are pleased with narrating hadth and have left action [i.e acting upon the ahdth]

[Iqtid al-Ilm al-Aml, no.136]",Irrelevant,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,Irrelevant,,,
