Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
3axhsqepf,"""The Mohamed Salah replacement has to be Michael Olise.""","Irrelevant","אורי כהן;זיו חסון","","","","","","","Irrelevant","","","","","","","","","","","","Irrelevant","","","","","","",""
y8ypouo6a,"""What makes many Muslims give up their values today?

- Shaykh Abdullah al-Ujayri  

(English subtitles)","Irrelevant","אילון כהן;ענה-יה אך","","","","","","","","","Salafi taklidi","","","","","","","","","","","","Irrelevant","","","","",""
urvs83bjv,"""The ten companions that are promised Jannah :
1. Abu Bakr as-Siddiq (  ) 
2. Umar ibn al-Khattab (  ) 
3. Uthman ibn Affan (  ) 
4. Ali ibn Abi Talib (  ) 
5. Talha ibn Ubaydullah (  ) 
6. Zubayr ibn al-Awwam (  ) 
7. Abdur Rahman ibn Awf (  ) 
8. Sa'd ibn Abi Waqqas (  )
9. Sa'id ibn Zayd (  ) 
10. Abu Ubaydah ibn al-Jarrah (  )""","Irrelevant","אריאל כהן;צבי גופרי","","","","","","","","","","","Irrelevant","","","","","","","","","","","","Irrelevant","","",""
1pp4up1ye,"""New: ""From the Salafi Manhaj is to act upon the saying of Imm Ahmad: Don't argue with Ahlul-Bid'ah and don't sit with the People of Desires."" Some amazing insights and examples from the Scholars. Read:","Salafi taklidi","בנימין ווליך;אורי כהן","","","","","","","Salafi taklidi","","","","","","Salafi taklidi","","","","","","","","","","","","",""
140ye16xb,"May Allh  have Mercy upon all of the Muslims in Palestine, and forgive those who have been killed by the spineless brothers of apes and pigs, and accept them as Shuhad. Ameen","Irrelevant","הודיה עופרי;אילון כהן","","","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","","","","","",""
c12zm7nsn,"His eminence Shaykh Yasser Al Dosary emanating excellence and perfect recitation in the style of Ibrahim akhdar 

Arguably has the best recitation in the Haram","Irrelevant","הילי חכמי;אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","","","",""
7j17yz7ig,"""The Madkhalis are h*rny and  Rise up and discuss (pls dont). @ameeniooo This is the students and product of Shamsi and SPUBS. Is this how you refute Khawarij ? By engaging in the same filth that Allah destroyed entire nations for ? #salafi #salafiyyah","Salafi taklidi","זיו חסון;בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","ביקורת על סלאפים תקלידיים","","","","","Irrelevant","","","","","","",""
unr673wb2,""""" Ash-Shaikh al-Allmah, Slih al-Fawzn (may Allh preserve him): 

Advice to students of knowledge who busy themselves with Takfr, Tabd and seeking out the slips of the scholars and the Salafi callers to Allh, claiming that this is the path of Shaikh al-Fawzn and others from the people of knowledge. 

A summary of the Shaikh al-Fawzns speech: 

This is a trial, and not permissible: busying oneself with the mistakes of the people, and causing people to flee from the scholars, the students of knowledge, and from the callers to Allh. This is a fitnahit is not permissible to act upon that, nor to follow the one who does that. 

Rather, it is obligatory for there to be mutual advisingthe Religion is sincere adviceand cooperation upon righteousness and piety between the Muslims, and to act with knowledge. 

As for busying oneself with this person and that person, that is backbiting and repellingand backbiting is among the major sinsand it does not rectify anything; instead, it corrupts and splits. 

If we see something in a person, we advise him, either by writing to him or by speaking to him. As for sitting and backbiting, that is harm. This leads to the splitting of the Muslims and causes people to flee from seeking knowledge. This behaviour is not permissible at all. 

They are lying, those who say that this is our way, or the way of others [from the scholars]indeed, we warn against this in our lectures, our books, and we warn against this path.

Recorded about 12 years ago. And remind, for verily, the reminding benefits the believers. (Adh-Dhariyat: 55)""
""
--------------

Abu khadeejah talking about unfair tabdee is like AMJ talking about the khawarij.

Abu khadeejah literally makes tabdee on the vast majority of salafi scholarship.","Salafi taklidi","ענה-יה אך;הודיה עופרי","","","","","","","","","","","","","","","Skip","התגובה לציוץ קצת מבלבלת, האם יכול להיות שמדובר בסלפי מסחווה? 

כי יש כאן עקיצה גם לאבו חדיגה המדחלי וגם למוסא גיברלי ששייך לזרם הגיהאדיסטי","","","","","Salafi taklidi","","","","",""
3uxadoycp,"""This statement is very interesting:

I dont know who said it first, but both scholars wrote it in their sharh of Wsitiyyah &amp; both taught in Riyadh:

- Sh Abdul-Azz Ar-Rashd
- Sh Abdul-Azz As-Salmn

While Sh Taqi got it from Sh As-Salmn

May Allah have mercy on them","Salafi taklidi","צבי גופרי;הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","Salafi taklidi","","",""
32yi6bzcr,"""""@MuhammadMarzuuq Majority of the salaf believed he was an angel. (And that the Jinn are a tribe among the angels)""
""
--------------

al-Baghawi and al-Samani: The view stated by Ibn Abbas and the majority of the mufassirn is that Ibls was from the angels.

This viewthough uncommon in later generationswas the majority view among the earlier generations.

Its also the position of Qatdah, al-Tabar","Irrelevant","אורי כהן;זיו חסון","","","","","","","Irrelevant","","","","","","","","","","","","Salafi taklidi","","","","","","",""
405uybl45,"Al-Fudayl Bin Iyd  said 

        .

The people have not adorned themselves with anything better than truthfulness and seeking al-hall. (hall provision)

[   (/)]","Salafi taklidi","אילון כהן;ענה-יה אך","","","","","","","","","Salafi taklidi","","","","","","","","","","","","Salafi taklidi","","","","",""
ulbhslou8,"""@Aadil_2001 His proof is literally against him","Irrelevant","אריאל כהן;צבי גופרי","","","","","","","","","","","Irrelevant","","","","","","","","","","","","Irrelevant","","",""
njahadaqg,"""I was re-reading ""My Life With The Taliban"" and couldn't help but think of how well his words aged.

Abdul Salam Zaeef
Kabul, June 2009","Irrelevant","בנימין ווליך;אורי כהן","","","","","","","Irrelevant","","","","","","Salafi jihadi","ז. תמיכה בארגוני טרור; ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","","","","","","","",""
c13ysnimf,"""""The Mohamed Salah replacement has to be Michael Olise.""
""
--------------

It has to be.","Irrelevant","הודיה עופרי;אילון כהן","","","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","","","","","",""
shd0vm12f,"""@adil_bach From what's apparent, the Niger-Mali border is now majorly held by IS-Sahel and not the countries themselves. 
As for the base, they might use deception but I doubt they'll let them leave alive. 
Similar to when they captured that one base in Syria, and massacred Assad's men.""","Irrelevant","הילי חכמי;אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","","","",""
a22vh0y5d,"Shaykh Abdur Rahman al-Barrak on the institution known as the Entertainment authority &amp; the corruption it spreads.","Salafi taklidi","זיו חסון;בנימין ווליך","","","","","","","","","","","","","Salafi jihadi","א. האשמה בכפירה של שליטי ערב; ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","Salafi taklidi","","","","","","",""
c67jmc7k9,"Imam Harb Bin Ismail Al Kirmni says ,

Whoever claims that taqlid is not allowed, and that he does not imitate anyone in his religion, then this is the statement of a fsiq, mubtad', and an enemy of Allh and his Messenger () and everything the prophet came with. He only wants to invalidate the sunnah, extinguish knowledge, and to be unique in his opinion, speech, innovation, and disagreement. So upon the one who says this statement is the curse of Allah, the angels, and all people..

      / 

This deen has no place for idiocy or taassub , these people cannot even compare to the likes of the mutaakhirin yet claim to follow the mutaqadimn. Allah protect us from such lack of intellect.","Irrelevant","ענה-יה אך;הודיה עופרי","","","","","","","","","","","","","","","Irrelevant","","","","","","Salafi taklidi","","","","",""
cgfsxb9kz,"""The Humour of Shaykh Ibn Uthaymeen    

Shaykh Uthaymeen was giving a lesson surrounding the issue of marrying woman with defects.

Someone asked him:

If I married a woman and found out she didn't have any teeth, does this affect allow me to annul the marriage?""","Salafi taklidi","צבי גופרי;הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","Salafi taklidi","","",""
q34oaote0,"""Masjid al-Aqsa &amp; Dome of the Rock, at Fajr [9] @taqwatravels","Irrelevant","אורי כהן;זיו חסון","","","","","","","Irrelevant","","","","","","","","","","","","Irrelevant","","","","","","",""
z8cinf0kk,"""The murjiah continue to sow seeds of disunity amongst themselves, just as they attempted to sow seeds of disunity amongst the ummah""","Salafi taklidi","אילון כהן;ענה-יה אך","","","","","","","","","Salafi taklidi","","","","","","","","","","","","Salafi jihadi","ביקורת על סלאפים תקלידיים","","","",""
lzfis9ky9,"He also sang for his excellency (Kha)Sisi.","Irrelevant","אריאל כהן;צבי גופרי","","","","","","","","","","","Irrelevant","","","","","","","","","","","","Irrelevant","","",""
erzf9nlyt,"""@burhan_uddin_0 Army of Hira mandi are now killing children in KPK""","Irrelevant","בנימין ווליך;אורי כהן","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","","","","","","","",""
rw8s4ge3n,"""al-Allmah Abdullh Ab Butayn said:

Likewise our statement: that the actions of the mushrikn of this time at gravessuch as making du to the inhabitants of the graves, asking them to fulfill needs, relieve hardships, slaughtering and making vows for themand our statement that this is Shirk al-Akbar, and that whoever does it is a kfir, and that those who perform these acts of worship at graves are kuffr without any doubt.

And the statement of the ignorant: You are declaring Muslims to be disbelievers,this one has not known Islam, nor tawd. And what appears is the invalidity of the Islam of the one who says this. For if he does not reject these matters that the Mushrikn do today, and does not regard them as anything, then he is not a Muslim.

[Ad-Durar as-Saniyyah 10/416]""","Salafi taklidi","הודיה עופרי;אילון כהן","","","","","","","","","Skip","אבו בוטין שמצוטט הוא דמות סלפית מפורסמת מהזרם הווהאבי, אך התוכן של הציוץ הזה יכול להתפרש כמאוד תכפירי ולכן תלוי הקשר. מה גם שלא פעם נתקלתי בג'יהאדיסטים שמצטטים דמויות ווהאביות כדי להצדיק את טענותיהם.","","","","","Salafi taklidi","","","","","","","","","","",""
idg07vxrg,"I don't get why anyone would put sugar in Afghani pulao, I prefer when it's unsweetened and definitely no chickpeas.","Irrelevant","הילי חכמי;אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","","","",""
