tweet_id,text,model_text,label,source_file,normalized_text
yr4f43ft9,"""Shaykh Ibn Uthaymeen:

And the obligation upon the islamic groups like the Tableeghi jamaaah and the Islahi group and Ihya (at-Turath) and the Ikhwan al Muslimin (Muslim Brotherhood) and other than them  is an obligation upon them to be one Ummah, and that their leaders sit with each other. They must research the issues upon which they differ, so that they can correct this differing.""","""Shaykh Ibn Uthaymeen: And the obligation upon the islamic groups like the Tableeghi jamaaah and the Islahi group and Ihya (at-Turath) and the Ikhwan al Muslimin (Muslim Brotherhood) and other than them is an obligation upon them to be one Ummah, and that their leaders sit with each other. They must research the issues upon which they differ, so that they can correct this differing.""",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""Shaykh Ibn Uthaymeen: And the obligation upon the islamic groups like the Tableeghi jamaaah and the Islahi group and Ihya (at-Turath) and the Ikhwan al Muslimin (Muslim Brotherhood) and other than them is an obligation upon them to be one Ummah, and that their leaders sit with each other. They must research the issues upon which they differ, so that they can correct this differing."""
19fvqqp33,"(  )     
()       
       
 
   ( )",( ) () ( ),Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,( ) () ( )
q75txkhhg,"JUST IN: Israel abused and tortured a baby to pressure his father.

Osama Abu Nassar was stopped near Al-Maghazi camp, forced to strip, and separated from his 18-month-old son. Witnesses say soldiers detained the child, tortured him in front of his father, and interrogated him at a checkpoint.

The child, Karim, was released after 10 hours via the Red Cross with injuries documented in a medical report, while the father remains in detention.

Source: @QudsNen","JUST IN: Israel abused and tortured a baby to pressure his father. Osama Abu Nassar was stopped near Al-Maghazi camp, forced to strip, and separated from his 18-month-old son. Witnesses say soldiers detained the child, tortured him in front of his father, and interrogated him at a checkpoint. The child, Karim, was released after 10 hours via the Red Cross with injuries documented in a medical report, while the father remains in detention. Source: @USER",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"JUST IN: Israel abused and tortured a baby to pressure his father. Osama Abu Nassar was stopped near Al-Maghazi camp, forced to strip, and separated from his 18-month-old son. Witnesses say soldiers detained the child, tortured him in front of his father, and interrogated him at a checkpoint. The child, Karim, was released after 10 hours via the Red Cross with injuries documented in a medical report, while the father remains in detention. Source: @QudsNen"
a2jt7qmsu,"""Zio-Emiratism is a tool of 

The reality, as i stated before, is that many of these  funded Emiratis hate Islam and Tawheed

May Allah have mercy on Shaykh Muhammad Ibn Abdulwahhab

He is free from the lies you associate with him"",","""Zio-Emiratism is a tool of The reality, as i stated before, is that many of these funded Emiratis hate Islam and Tawheed May Allah have mercy on Shaykh Muhammad Ibn Abdulwahhab He is free from the lies you associate with him"",",Irrelevant,python/tweetsFromSite/tweets_from_the_site1.csv,"""Zio-Emiratism is a tool of The reality, as i stated before, is that many of these funded Emiratis hate Islam and Tawheed May Allah have mercy on Shaykh Muhammad Ibn Abdulwahhab He is free from the lies you associate with him"","
kzw3yahia,"""al-Shaykh Abd al-Azz al-urayf ( ) entered by call as a guest on a Saudi tv channel where al-Shaykh Sad al-Shathr was discussing topics like the role of the scholars today and the state of the ummah.

(1/4)","""al-Shaykh Abd al-Azz al-urayf ( ) entered by call as a guest on a Saudi tv channel where al-Shaykh Sad al-Shathr was discussing topics like the role of the scholars today and the state of the ummah. (1/4)",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""al-Shaykh Abd al-Azz al-urayf ( ) entered by call as a guest on a Saudi tv channel where al-Shaykh Sad al-Shathr was discussing topics like the role of the scholars today and the state of the ummah. (1/4)"
6runwo33s,"How do you call yourself salafi when your ustadh shamsi says he actively fights against those who want Sharia ? 
How can the real Salafis unite with such a person  .",How do you call yourself salafi when your ustadh shamsi says he actively fights against those who want Sharia ? How can the real Salafis unite with such a person .,Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,How do you call yourself salafi when your ustadh shamsi says he actively fights against those who want Sharia ? How can the real Salafis unite with such a person .
7rdj63mk3,"""This treacherous Rafidi set fire to the body of a Muslim who had no sin except that he testifies that there is none worthy of worship but Allah and that Muhammad is the Messenger of Allah.
So after this, do you still say that Muslims and the Shia, the children of Muta fornication, are brothers?!!""","""This treacherous Rafidi set fire to the body of a Muslim who had no sin except that he testifies that there is none worthy of worship but Allah and that Muhammad is the Messenger of Allah. So after this, do you still say that Muslims and the Shia, the children of Muta fornication, are brothers?!!""",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""This treacherous Rafidi set fire to the body of a Muslim who had no sin except that he testifies that there is none worthy of worship but Allah and that Muhammad is the Messenger of Allah. So after this, do you still say that Muslims and the Shia, the children of Muta fornication, are brothers?!!"""
eyv3ewnjz,"He said when asked about this ayah,    it is enough kufr (to expel one from the millah) 

With that being said , we do not hastily make takfir on the believers like the khawarij and we do not excuse the disbelievers/apostates like the murjiah -","He said when asked about this ayah, it is enough kufr (to expel one from the millah) With that being said , we do not hastily make takfir on the believers like the khawarij and we do not excuse the disbelievers/apostates like the murjiah -",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"He said when asked about this ayah, it is enough kufr (to expel one from the millah) With that being said , we do not hastily make takfir on the believers like the khawarij and we do not excuse the disbelievers/apostates like the murjiah -"
9hatv5btp,"""May Allah protect our countries, the Muslims, the weak, the oppressed, the innocent and deal with the wicked oppressors"",","""May Allah protect our countries, the Muslims, the weak, the oppressed, the innocent and deal with the wicked oppressors"",",Irrelevant,python/tweetsFromSite/tweets_from_the_site1.csv,"""May Allah protect our countries, the Muslims, the weak, the oppressed, the innocent and deal with the wicked oppressors"","
hww4jzg37,"The Straight Path is clear if you are athari, Upon following the Sunnah with the narrations of the Companions, their students then their students.","The Straight Path is clear if you are athari, Upon following the Sunnah with the narrations of the Companions, their students then their students.",Salafi taklidi,python/tweetsFromSite/tests_from_site4.csv,"The Straight Path is clear if you are athari, Upon following the Sunnah with the narrations of the Companions, their students then their students."
iibiu6edd,"""Theres throwing stones from a glass house, but this is a cardboard box. Is uncle Faris forgetting that the biggest Hindu temple outside of India &amp; the Kufri Abrahamic interfaith house are located in his country?,","""Theres throwing stones from a glass house, but this is a cardboard box. Is uncle Faris forgetting that the biggest Hindu temple outside of India &amp; the Kufri Abrahamic interfaith house are located in his country?,",Salafi jihadi,python/tweetsFromSite/tweets_from_the_site1.csv,"""Theres throwing stones from a glass house, but this is a cardboard box. Is uncle Faris forgetting that the biggest Hindu temple outside of India &amp; the Kufri Abrahamic interfaith house are located in his country?,"
mpft0z75k,"""Mishary al-Affasi in his latest cringe nasheed sings: Perish the hands of Iran and those with Iran; we are the people of tawhid, and as the head of the people of tawhid he displays the likes of the Zionist MBZ.
The same clown is close to the vicious anti-Wahhabi Ash'ari taghut Ramzan Kadyrov (attack dog of Putin), who invited him, and he went and sang nasheeds in Chechnya, where Salafi brothers and sisters are tortured and raped in dungeons. Of course,  Majoosi shirk-defenders like Haqiqatjou would call this embarrassing grifter al-Affasi a Wahhabi, whereas every Muslim with a functioning brain knows that al-Affasi could not be further from the manhaj of the Salaf.""","""Mishary al-Affasi in his latest cringe nasheed sings: Perish the hands of Iran and those with Iran; we are the people of tawhid, and as the head of the people of tawhid he displays the likes of the Zionist MBZ. The same clown is close to the vicious anti-Wahhabi Ash'ari taghut Ramzan Kadyrov (attack dog of Putin), who invited him, and he went and sang nasheeds in Chechnya, where Salafi brothers and sisters are tortured and raped in dungeons. Of course, Majoosi shirk-defenders like Haqiqatjou would call this embarrassing grifter al-Affasi a Wahhabi, whereas every Muslim with a functioning brain knows that al-Affasi could not be further from the manhaj of the Salaf.""",Salafi jihadi,python/tweetsFromSite/tweets_from_site4.csv,"""Mishary al-Affasi in his latest cringe nasheed sings: Perish the hands of Iran and those with Iran; we are the people of tawhid, and as the head of the people of tawhid he displays the likes of the Zionist MBZ. The same clown is close to the vicious anti-Wahhabi Ash'ari taghut Ramzan Kadyrov (attack dog of Putin), who invited him, and he went and sang nasheeds in Chechnya, where Salafi brothers and sisters are tortured and raped in dungeons. Of course, Majoosi shirk-defenders like Haqiqatjou would call this embarrassing grifter al-Affasi a Wahhabi, whereas every Muslim with a functioning brain knows that al-Affasi could not be further from the manhaj of the Salaf."""
00facpcv8,"""""Don't give the Turks what they want, they are itching for it 
""
--------------

It will look completely different than that 
Arming militias, coups and civil war 
This is what they want,","""""Don't give the Turks what they want, they are itching for it "" -------------- It will look completely different than that Arming militias, coups and civil war This is what they want,",Irrelevant,python/tweetsFromSite/tweets_from_the_site1.csv,"""""Don't give the Turks what they want, they are itching for it "" -------------- It will look completely different than that Arming militias, coups and civil war This is what they want,"
2ribwq391,"""Let us busy ourselves with beneficial knowledge...","""Let us busy ourselves with beneficial knowledge...",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"""Let us busy ourselves with beneficial knowledge..."
